"","X","cuisine","phone","name.x","zipcode","grade","score","name.y","rating","price","url","cuisine.type"
"3987",3989,53,7184851146,"BUNNY'S WEST INDIAN RESTAURANT",11212,"B",19,"Bunny's West Indian and American Restaurant",5,NA,"http://www.yelp.com/biz/bunnys-west-indian-and-american-restaurant-brooklyn","Latin American"
"3988",3990,53,6464389832,"FREDA'S",10025,"B",20,"Freda's Caribbean & Soul Cuisine",4,1,"http://www.yelp.com/biz/fredas-caribbean-and-soul-cuisine-new-york","Latin American"
"3989",3991,53,7186368600,"MILK RIVER CAFE",11238,NA,6,"Milk River",3,3,"http://www.yelp.com/biz/milk-river-brooklyn","Latin American"
"3990",3992,53,2126270851,"GOLDEN KRUST CARIBBEAN BAKERY & GRILL",10011,"B",20,"Golden Krust Caribbean Bakery & Grill",3,1,"http://www.yelp.com/biz/golden-krust-caribbean-bakery-and-grill-new-york-2","Latin American"
"3991",3993,53,7185246269,"TING N TING",10304,"A",11,"Ting N Ting",4.5,2,"http://www.yelp.com/biz/ting-n-ting-new-york","Latin American"
"3992",3994,53,2124914492,"FOOD HUT CARIBBEAN CUISINE",10031,"A",11,"Food Hut Caribbean Cuisine",4,1,"http://www.yelp.com/biz/food-hut-caribbean-cuisine-new-york","Latin American"
"3993",3995,53,7189753522,"SQUADZ",11234,"A",10,"Squadz",3,2,"http://www.yelp.com/biz/squadz-brooklyn","Latin American"
"3994",3996,53,7187239181,"SEAMORHEN II",11434,NA,2,"Seamorhen Fish & Chicken Catering",3.5,NA,"http://www.yelp.com/biz/seamorhen-fish-and-chicken-catering-jamaica","Latin American"
"3995",3997,53,7185266251,"KAIETEUR RESTAURANT & BAKERY",11423,"A",10,"Kaieteur Express II Restaurant",4,NA,"http://www.yelp.com/biz/kaieteur-express-ii-restaurant-hollis","Latin American"
"3996",3998,53,7187715041,"TRINI ROTI HOUSE AND BAKERY",11212,"A",7,"Trini Roti House",4,1,"http://www.yelp.com/biz/trini-roti-house-brooklyn","Latin American"
"3997",3999,53,7188357255,"sonny's roti shop",11419,NA,39,"Sonny's Roti Shop",3.5,1,"http://www.yelp.com/biz/sonnys-roti-shop-ozone-park","Latin American"
"3998",4000,53,7188491611,"BAMBOO GARDEN",11416,NA,21,"Bamboo Garden Restaurant",2.5,NA,"http://www.yelp.com/biz/bamboo-garden-restaurant-ozone-park","Latin American"
"3999",4001,53,6464811229,"norman's cay",10002,NA,19,"Norman's Cay",4.5,NA,"http://www.yelp.com/biz/normans-cay-new-york","Latin American"
"4000",4002,53,7187401011,"OUR VILLAGE ROTI SHOP",11428,"A",9,"Your Village Roti Shop",2,NA,"http://www.yelp.com/biz/your-village-roti-shop-jamaica","Latin American"
"4001",4003,53,2122222033,"A CAFE",10025,"A",4,"A Cafe New York",4.5,2,"http://www.yelp.com/biz/a-cafe-new-york-new-york-2","Latin American"
"4002",4004,53,7182935025,"FEEDING TREE STYLE WEST INDIAN RESTAURANT",10452,"A",13,"Feeding Tree",4,1,"http://www.yelp.com/biz/feeding-tree-bronx","Latin American"
"4003",4005,53,7185270339,"LATEN'S PLACE RESTAURANT",11434,"B",16,"Latens Place",4.5,2,"http://www.yelp.com/biz/latens-place-jamaica-2","Latin American"
"4004",4006,53,7182935025,"FEEDING TREE STYLE WEST INDIAN RESTAURANT",10452,"A",13,"Feeding Tree",4,1,"http://www.yelp.com/biz/feeding-tree-bronx","Latin American"
"4005",4007,53,7182986500,"GUYANA PALM COURT",11432,"A",11,"Palm Court of Guyana",3.5,2,"http://www.yelp.com/biz/palm-court-of-guyana-jamaica","Latin American"
"4006",4008,53,7186936328,"TOPAZE RESTAURANT",11203,NA,20,"Topaze West Indian & American Restaurant",4,1,"http://www.yelp.com/biz/topaze-west-indian-and-american-restaurant-brooklyn","Latin American"
"4007",4009,53,7184671005,"THE NEW RED BRICK RESTAURANT",11225,"A",12,"Red Brick Cafe",4,1,"http://www.yelp.com/biz/red-brick-cafe-brooklyn","Latin American"
"4008",4010,53,7183415085,"CANDIES BAR",11412,"B",25,"Candies Restaurant",4,2,"http://www.yelp.com/biz/candies-restaurant-saint-albans","Latin American"
"4009",4011,53,7184513181,"FOOTPRINTS CAFE",11203,"A",13,"Footprints Cafe",3.5,2,"http://www.yelp.com/biz/footprints-cafe-brooklyn","Latin American"
"4010",4012,53,7183414480,"SPRING GARDENS RESTAURANT",11413,"A",13,"Spring Gardens Jamaican Restaurant",4,NA,"http://www.yelp.com/biz/spring-gardens-jamaican-restaurant-springfield-gardens","Latin American"
"4011",4013,53,7183247484,"COOLER RUNNINGS JAMAICAN RESTAURANT",10466,"B",17,"Cool Running Restaurant",4,1,"http://www.yelp.com/biz/cool-running-restaurant-bronx","Latin American"
"4012",4014,53,7186576805,"KELLY'S FAMILY RESTAURANT",11433,"A",7,"Kelly's Family Resturant Inc",5,NA,"http://www.yelp.com/biz/kellys-family-resturant-inc-jamaica","Latin American"
"4013",4015,53,7187398443,"GENESIS # 1 WEST INDIAN",11432,"A",10,"Genesis",4,2,"http://www.yelp.com/biz/genesis-jamaica","Latin American"
"4014",4016,53,7186577908,"ROTI CORNER RESTAURANT",11432,"A",4,"Roti Corner",3,1,"http://www.yelp.com/biz/roti-corner-jamaica","Latin American"
"4015",4017,53,7188480255,"NEW GOOD HOPE RESTAURANT",11419,"B",27,"Good Hope Restaurant",3.5,2,"http://www.yelp.com/biz/good-hope-restaurant-south-richmond-hill","Latin American"
"4016",4018,53,7182877262,"RAMA'S ROTI SHOP",11226,"A",10,"Rama's Roti Shop",4,NA,"http://www.yelp.com/biz/ramas-roti-shop-new-york","Latin American"
"4017",4019,53,7182575554,"3 D'S CASTLE BAKERY & RESTAURANT",11207,"A",9,"3D's Castle Restaurant",4,2,"http://www.yelp.com/biz/3ds-castle-restaurant-brooklyn","Latin American"
"4018",4020,53,2129677666,"GOLDEN KRUST CARIBBEAN BAKERY & GRILL",10018,"A",7,"Golden Krust Caribbean Bakery",2.5,2,"http://www.yelp.com/biz/golden-krust-caribbean-bakery-new-york-3","Latin American"
"4019",4021,53,7183226118,"CARIBBEAN STYLE CUISINE",11436,"A",12,"Caribbean Style Cuisine",3.5,1,"http://www.yelp.com/biz/caribbean-style-cuisine-south-ozone-park","Latin American"
"4020",4022,53,7184447070,"TOPAZE RESTAURANT & JERK CHICKEN",11234,"A",5,"Topaze Restaurant",2,3,"http://www.yelp.com/biz/topaze-restaurant-brooklyn","Latin American"
"4021",4023,53,7187718933,"COCK'S BAJAN RESTAURANT",11216,"A",8,"Cocks Restaurant",3.5,1,"http://www.yelp.com/biz/cocks-restaurant-brooklyn","Latin American"
"4022",4024,3,7182056662,"UFO CHICKEN",11372,"A",13,"UFC - Unidentified Flying Chickens",3.5,2,"http://www.yelp.com/biz/ufc-unidentified-flying-chickens-jackson-heights-2","American"
"4023",4025,3,7184382592,"KENEDY FRIED CHICKEN",11220,"B",14,"Kennedy Fried Chicken",3.5,1,"http://www.yelp.com/biz/kennedy-fried-chicken-brooklyn-17","American"
"4024",4026,3,7183468100,"ROYAL FRIED CHICKEN",11212,"A",2,"Royal Fried Chicken",1,NA,"http://www.yelp.com/biz/royal-fried-chicken-brooklyn-2","American"
"4025",4027,3,7184321181,"KING'S PALACE CHICKEN GYRO",10463,"A",11,"King's Palace Chicken",3.5,1,"http://www.yelp.com/biz/kings-palace-chicken-bronx","American"
"4026",4028,3,2129968277,"CHICKY'S ON 86",10028,"C",70,"Chicky's On 86 Street",3.5,1,"http://www.yelp.com/biz/chickys-on-86-street-new-york","American"
"4027",4029,3,2124104444,"FRIED CHICKEN SHACK",10029,"A",12,"Fried Chicken Shack",1,NA,"http://www.yelp.com/biz/fried-chicken-shack-new-york","American"
"4028",4030,3,7186288700,"PIZZA HUT, KENTUCKY FRIED CHICKEN",11379,"A",12,"Kentucky Fried Chicken",4.5,NA,"http://www.yelp.com/biz/kentucky-fried-chicken-middle-village","American"
"4029",4031,3,2129968277,"CHICKY'S ON 86",10028,"C",70,"Chicky's On 86 Street",3.5,1,"http://www.yelp.com/biz/chickys-on-86-street-new-york","American"
"4030",4032,3,7183663763,"INCA ROTISSERIE CHICKEN",11237,"A",11,"Inca Chicken",4.5,1,"http://www.yelp.com/biz/inca-chicken-brooklyn","American"
"4031",4033,3,7183862089,"CRAZY CHICKEN",11385,"A",13,"Crazy Fried Chicken",2.5,1,"http://www.yelp.com/biz/crazy-fried-chicken-ridgewood","American"
"4032",4034,3,7183359705,"KFC",11372,"A",7,"KFC",2.5,NA,"http://www.yelp.com/biz/kfc-jackson-heights","American"
"4033",4035,3,7185253801,"NEW YORK FRIED CHICKEN",11434,"A",7,"N Y Fried Chicken",4.5,2,"http://www.yelp.com/biz/n-y-fried-chicken-jamaica","American"
"4034",4036,3,7183862089,"CRAZY CHICKEN",11385,"A",13,"Crazy Fried Chicken",2.5,1,"http://www.yelp.com/biz/crazy-fried-chicken-ridgewood","American"
"4035",4037,3,2126300320,"KFC/TACO BELL",NA,"A",7,"Taco Bell",3,1,"http://www.yelp.com/biz/taco-bell-new-york-11","American"
"4036",4038,3,7184321181,"KING'S PALACE CHICKEN GYRO",10463,"A",11,"King's Palace Chicken",3.5,1,"http://www.yelp.com/biz/kings-palace-chicken-bronx","American"
"4037",4039,3,2124917288,"Crown Fried Chicken",10031,"A",5,"Crown Fried Chicken",3,NA,"http://www.yelp.com/biz/crown-fried-chicken-new-york-13","American"
"4038",4040,3,7186288700,"PIZZA HUT, KENTUCKY FRIED CHICKEN",11379,"A",12,"Kentucky Fried Chicken",4.5,NA,"http://www.yelp.com/biz/kentucky-fried-chicken-middle-village","American"
"4039",4041,3,7187037133,"SUPER KENNEDY FRIED CHICKEN",11226,NA,30,"Super Kennedy Fried Chicken",1,NA,"http://www.yelp.com/biz/super-kennedy-fried-chicken-brooklyn","American"
"4040",4042,3,2124104444,"FRIED CHICKEN SHACK",10029,"A",12,"Fried Chicken Shack",1,NA,"http://www.yelp.com/biz/fried-chicken-shack-new-york","American"
"4041",4043,3,2125870281,"CAPTAIN FRIED CHICKEN",10038,"A",7,"Captain Fried Chicken",4,1,"http://www.yelp.com/biz/captain-fried-chicken-new-york","American"
"4042",4044,3,7187289696,"CHICKEN FESTIVAL",11105,"A",12,"Chicken Festival",4,1,"http://www.yelp.com/biz/chicken-festival-astoria","American"
"4043",4045,3,2125676489,"JOHN'S FRIED CHICKEN",10034,"A",10,"John's Fried Chicken",4,1,"http://www.yelp.com/biz/johns-fried-chicken-new-york","American"
"4044",4046,3,7183806153,"KENTUCKY FRIED CHICKEN",11366,"A",11,"KFC - Kentucky Fried Chicken",3,NA,"http://www.yelp.com/biz/kfc-kentucky-fried-chicken-fresh-meadows","American"
"4045",4047,3,7183519200,"CHICKEN HOLIDAY",10306,"A",13,"Chicken Holiday",4,2,"http://www.yelp.com/biz/chicken-holiday-staten-island","American"
"4046",4048,3,7186242677,"BUFFALO BOSS",11217,"A",10,"Buffalo Boss",3,1,"http://www.yelp.com/biz/buffalo-boss-brooklyn","American"
"4047",4049,3,2125870281,"CAPTAIN'S FRIED CHICKEN",10038,"A",10,"Captain Fried Chicken",4,1,"http://www.yelp.com/biz/captain-fried-chicken-new-york","American"
"4048",4050,3,7182382683,"KFC",11209,"A",11,"Kentucky Fried Chicken",2,NA,"http://www.yelp.com/biz/kentucky-fried-chicken-brooklyn-15","American"
"4049",4051,3,2126625489,"LINCOLN FRIED CHICKEN",10027,"A",8,"Lincoln Fried Chicken",3.5,1,"http://www.yelp.com/biz/lincoln-fried-chicken-new-york","American"
"4050",4052,3,2122576446,"HILL COUNTRY CHICKEN",10010,"B",14,"Hill Country Chicken",3.5,2,"http://www.yelp.com/biz/hill-country-chicken-new-york","American"
"4051",4053,3,7184551997,"POPEYES CHICKEN & BISCUITS",11207,"A",10,"Popeye's",2,NA,"http://www.yelp.com/biz/popeyes-brooklyn-5","American"
"4052",4054,3,7187685665,"ATOMIC WINGS",11215,"A",12,"Atomic Wings",3,2,"http://www.yelp.com/biz/atomic-wings-brooklyn","American"
"4053",4055,3,7186089464,"PLANET WINGS",10308,"A",11,"Planet Wings",2.5,2,"http://www.yelp.com/biz/planet-wings-staten-island-2","American"
"4054",4056,3,7186674882,"KFC",10306,"A",12,"Kfc",1,2,"http://www.yelp.com/biz/kfc-staten-island","American"
"4055",4057,3,7187962959,"POPEYES CHICKEN & BISCUITS",10463,"A",13,"Popeyes Chicken",2.5,1,"http://www.yelp.com/biz/popeyes-chicken-bronx","American"
"4056",4058,3,7186434662,"US FRIED CHICKEN & PIZZA",11231,"A",9,"U S Fried Chicken",4,1,"http://www.yelp.com/biz/u-s-fried-chicken-brooklyn","American"
"4057",4059,3,7183577777,"PLANET WINGS",11356,"A",11,"Planet Wings",2,1,"http://www.yelp.com/biz/planet-wings-queens","American"
"4058",4060,3,6465258385,"KENNEDY FRIED CHICKEN",10458,"A",13,"Kennedy Grill & Fried Chicken",2.5,1,"http://www.yelp.com/biz/kennedy-grill-and-fried-chicken-bronx","American"
"4059",4061,3,7188921767,"NEW FRIED CHICKEN INC",10462,"A",9,"Crown Fried Chicken",1,1,"http://www.yelp.com/biz/crown-fried-chicken-bronx","American"
"4060",4062,3,2126300320,"KFC/TACO BELL",NA,"A",7,"Nathan's",2.5,1,"http://www.yelp.com/biz/nathans-new-york-2","American"
"4061",4063,3,7187201545,"POPEYES CHICKEN & BISCUITS",10302,"A",12,"Popeyes Chicken And Biscuit",4,NA,"http://www.yelp.com/biz/popeyes-chicken-and-biscuit-staten-island","American"
"4062",4064,3,2128625168,"KENNEDY FRIED CHICKEN",10037,NA,21,"Mama's Fried Chicken",4,NA,"http://www.yelp.com/biz/mamas-fried-chicken-new-york-4","American"
"4063",4065,3,7188292834,"HALAL HOT FRIED CHICKEN",10462,"A",13,"Hut Fried Chicken & Pizza",4.5,1,"http://www.yelp.com/biz/hut-fried-chicken-and-pizza-bronx","American"
"4064",4066,3,2128625168,"KENNEDY FRIED CHICKEN",10037,NA,21,"New Kennedy Fried Chicken",5,1,"http://www.yelp.com/biz/new-kennedy-fried-chicken-new-york","American"
"4065",4067,3,7187120604,"FARM FRIED CHICKEN",11434,"A",11,"Farm Fried Chicken",3,NA,"http://www.yelp.com/biz/farm-fried-chicken-jamaica","American"
"4066",4068,3,7188277712,"POPEYES CHICKEN & BISCUITS",11208,"A",10,"Popeye's Chicken & Biscuits",3.5,NA,"http://www.yelp.com/biz/popeyes-chicken-and-biscuits-brooklyn-11","American"
"4067",4069,3,7183233500,"POPEYES CHICKEN & BISCUITS",11436,"A",2,"Popeye's Chicken",4,NA,"http://www.yelp.com/biz/popeyes-chicken-jamaica-2","American"
"4068",4070,3,2129965719,"KENNEDY FRIED CHICKEN",10029,"B",15,"KFC",2,NA,"http://www.yelp.com/biz/kfc-new-york-19","American"
"4069",4071,3,2127777131,"STICKY'S FINGER JOINT #1",10011,"A",10,"Sticky's Finger Joint",4,2,"http://www.yelp.com/biz/stickys-finger-joint-new-york","American"
"4070",4072,3,7186381004,"KENNEDY HALAL CHICKEN - PIZZA",11216,"B",26,"Kennedy Fried Chicken and Pizza",3,1,"http://www.yelp.com/biz/kennedy-fried-chicken-and-pizza-brooklyn-2","American"
"4071",4073,3,7188287385,"CHICKEN FESTIVAL",10472,"A",8,"Parkchester Chickenfest",4,NA,"http://www.yelp.com/biz/parkchester-chickenfest-bronx","American"
"4072",4074,3,2122345838,"POPEYES CHICKEN & BISCUITS",10030,"A",8,"Popeye's Chicken & Biscuits",3,1,"http://www.yelp.com/biz/popeyes-chicken-and-biscuits-manhattan","American"
"4073",4075,3,7182258482,"CHICKEN LOVERS RESTAURANT",11361,NA,31,"Chicken Lovers",4,2,"http://www.yelp.com/biz/chicken-lovers-bayside","American"
"4074",4076,3,7184092441,"CHICK-N-RIBS",10462,"A",9,"Chick N Ribs",4.5,2,"http://www.yelp.com/biz/chick-n-ribs-bronx","American"
"4075",4077,3,7186010582,"KENTUCKY FRIED CHICKEN",10463,"A",7,"Kfc",4,NA,"http://www.yelp.com/biz/kfc-bronx-7","American"
"4076",4078,3,7188238700,"CHIRPING CHICKEN",10461,"A",12,"Chirping Chicken",3,2,"http://www.yelp.com/biz/chirping-chicken-bronx","American"
"4077",4079,3,7183663763,"INCA ROTISSERIE CHICKEN",11237,"A",11,"Inca Chicken",4.5,1,"http://www.yelp.com/biz/inca-chicken-brooklyn","American"
"4078",4080,3,2128625168,"KENNEDY FRIED CHICKEN",10037,NA,21,"Mama's Fried Chicken",4,NA,"http://www.yelp.com/biz/mamas-fried-chicken-new-york-4","American"
"4079",4081,3,2128625168,"KENNEDY FRIED CHICKEN",10037,NA,21,"New Kennedy Fried Chicken",5,1,"http://www.yelp.com/biz/new-kennedy-fried-chicken-new-york","American"
"4080",4082,3,7188416570,"CROWN FRIED CHICKEN",11208,"A",7,"Crown Fried Chicken& Pizza",4,NA,"http://www.yelp.com/biz/crown-fried-chicken-and-pizza-east-new-york","American"
"4081",4083,3,7182671880,"POPEYES CHICKEN & BISCUITS",11103,"A",12,"Popeyes",3.5,1,"http://www.yelp.com/biz/popeyes-astoria","American"
"4082",4084,3,7189650893,"KING ROYAL FRIED CHICKEN",11215,"A",13,"Royal Fried Chicken King",4,1,"http://www.yelp.com/biz/royal-fried-chicken-king-brooklyn","American"
"4083",4085,3,2124770091,"BIG ARC CHICKEN",10003,"A",11,"Big Arc Chicken",3.5,1,"http://www.yelp.com/biz/big-arc-chicken-new-york","American"
"4084",4086,3,2127257033,"POPEYES CHICKEN & BISCUITS",10010,"A",10,"Popeyes Chicken and Biscuits",3.5,1,"http://www.yelp.com/biz/popeyes-chicken-and-biscuits-new-york-3","American"
"4085",4087,3,2127876631,"CHIRPING CHICKEN",10024,"A",10,"Chirping Chicken",4,1,"http://www.yelp.com/biz/chirping-chicken-new-york-2","American"
"4086",4088,3,7189439453,"BUFFALO WILD WINGS GRILL & BAR",11217,"A",2,"Buffalo Wild Wings",3,2,"http://www.yelp.com/biz/buffalo-wild-wings-brooklyn","American"
"4087",4089,3,7182064669,"GOLDEN CHICKEN",11432,"A",13,"Golden Chicken",4,2,"http://www.yelp.com/biz/golden-chicken-jamaica","American"
"4088",4090,3,2127210045,"HARRIET'S KITCHEN",10024,"A",13,"Harriet's Kitchen",3,1,"http://www.yelp.com/biz/harriets-kitchen-new-york","American"
"4089",4091,3,2126949293,"POPEYES CHICKEN & BISCUITS",10039,"B",23,"Popeye's",3,1,"http://www.yelp.com/biz/popeyes-new-york-5","American"
"4090",4092,3,7182992227,"KFC/TACO BELL",10457,"A",12,"KFC",2,1,"http://www.yelp.com/biz/kfc-bronx-29","American"
"4091",4093,3,7188460950,"POPEYES CHICKEN & BISCUITS",11421,"A",9,"Popeyes Chicken",4,2,"http://www.yelp.com/biz/popeyes-chicken-woodhaven","American"
"4092",4094,3,7188460950,"POPEYES CHICKEN & BISCUITS",11421,"A",9,"Popeyes Chicken",4,2,"http://www.yelp.com/biz/popeyes-chicken-woodhaven","American"
"4093",4095,3,2122818144,"KENNEDY'S CHICKEN SANDWICHES",10032,"A",9,"Kennedy Fried Chicken",2,NA,"http://www.yelp.com/biz/kennedy-fried-chicken-new-york-15","American"
"4094",4096,3,2127811570,"POPEYES CHICKEN & BISCUITS",10032,"C",29,"Popeyes Chicken & Biscuits",3,1,"http://www.yelp.com/biz/popeyes-chicken-and-biscuits-new-york-9","American"
"4095",4097,3,7187201545,"POPEYES CHICKEN & BISCUITS",10302,"A",12,"Popeyes",4,NA,"http://www.yelp.com/biz/popeyes-staten-island","American"
"4096",4098,3,7187779464,"WINGSTOP W0535",11103,"A",12,"Wing Stop",3,1,"http://www.yelp.com/biz/wing-stop-astoria","American"
"4097",4099,3,7184425272,"KENTUCKY FRIED CHICKEN/TACO BELL",10301,"B",26,"Kfc Taco Bell",2,1,"http://www.yelp.com/biz/kfc-taco-bell-staten-island","American"
"4098",4100,3,2122213339,"BONCHON USA",10018,"A",13,"BonChon Chicken",3.5,2,"http://www.yelp.com/biz/bonchon-chicken-new-york-4","American"
"4099",4101,3,7183281500,"SUPER CROWN FRIED CHICKEN & PIZZA",10459,"A",10,"Super Crown Chicken and Pizza",4,NA,"http://www.yelp.com/biz/super-crown-chicken-and-pizza-bronx","American"
"4100",4102,3,7185269002,"POPEYES CHICKEN & BISCUITS",11435,"A",7,"Popeyes Chicken and Biscuits",3.5,NA,"http://www.yelp.com/biz/popeyes-chicken-and-biscuits-jamaica-3","American"
"4101",4103,3,7183860413,"NEW TEXAS FRIED CHICKEN",11385,"A",7,"New Texas Fried Chicken",3.5,1,"http://www.yelp.com/biz/new-texas-fried-chicken-ridgewood","American"
"4102",4104,3,7186510800,"THE ORIGINAL AMERICAN CHICKEN",11372,"A",13,"The Original American Chicken",3.5,1,"http://www.yelp.com/biz/the-original-american-chicken-jackson-heights","American"
"4103",4105,3,2122281325,"LUCKY CHICKEN",10010,"B",15,"Lucky Chicken",3,2,"http://www.yelp.com/biz/lucky-chicken-new-york-2","American"
"4104",4106,3,7182760926,"ROYAL FRIED CHICKEN",11434,"B",19,"Royal Fried Chicken",3,NA,"http://www.yelp.com/biz/royal-fried-chicken-jamaica","American"
"4105",4107,3,2126659800,"TEXAS ROTISSERIE & GRILL",10025,"A",5,"Texas Rotisserie & Grill",3,2,"http://www.yelp.com/biz/texas-rotisserie-and-grill-new-york-3","American"
"4106",4108,3,3479150773,"SUPER WINGS",11203,"A",12,"Super Wings",3.5,NA,"http://www.yelp.com/biz/super-wings-brooklyn-2","American"
"4107",4109,3,7187853390,"CROWN FRIED CHICKEN AND PIZZA",11213,"A",8,"Crown Fried Chicken&pizza",5,1,"http://www.yelp.com/biz/crown-fried-chicken-and-pizza-brooklyn-4","American"
"4108",4110,3,7186653831,"KENNEDY FRIED CHICKEN",10455,"A",2,"Kennedy Fried Chicken",1,NA,"http://www.yelp.com/biz/kennedy-fried-chicken-bronx-19","American"
"4109",4111,3,7183850408,"US FRIED CHICKEN & HOME MADE BISCUIT",11207,"A",9,"Us Fried Chicken",4,NA,"http://www.yelp.com/biz/us-fried-chicken-brooklyn-2","American"
"4110",4112,3,2126204836,"DIRTY BIRD TO-GO",10011,"B",15,"Dirty Bird To Go",4,2,"http://www.yelp.com/biz/dirty-bird-to-go-new-york","American"
"4111",4113,3,7184678737,"SUPER WINGS",11225,"A",12,"Super Wings NY",4,1,"http://www.yelp.com/biz/super-wings-ny-brooklyn","American"
"4112",4114,3,7183836666,"KFC, TACO BELL",11222,"A",13,"KFC Taco Bell",3.5,1,"http://www.yelp.com/biz/kfc-taco-bell-brooklyn","American"
"4113",4115,3,3474486875,"MISTER CHICKEN TO GO",11377,"A",10,"Mister Chicken To Go",4,2,"http://www.yelp.com/biz/mister-chicken-to-go-woodside","American"
"4114",4116,3,7183731061,"POPEYES CHICKEN & BISCUITS",11214,"A",7,"Popeyes",3.5,1,"http://www.yelp.com/biz/popeyes-brooklyn-10","American"
"4115",4117,3,7183850408,"US FRIED CHICKEN & HOME MADE BISCUIT",11207,"A",9,"Us Fried Chicken",4,NA,"http://www.yelp.com/biz/us-fried-chicken-brooklyn-2","American"
"4116",4118,3,7182097000,"PAPAS AND PIZZA",11234,"A",11,"New Style Pappa's Fried Chicken and Ice Cream",4,NA,"http://www.yelp.com/biz/new-style-pappas-fried-chicken-and-ice-cream-brooklyn","American"
"4117",4119,3,2127811570,"POPEYES CHICKEN & BISCUITS",10032,"C",29,"Popeyes Chicken & Biscuits",3,1,"http://www.yelp.com/biz/popeyes-chicken-and-biscuits-new-york-9","American"
